customer_id,time,interaction,conversion,conversion_value,channel
A005180,2018-07-19T07:06:42Z,impression,0,0,Facebook
A005180,2018-07-17T22:01:15Z,impression,0,0,Instagram
A005180,2018-07-19T10:28:01Z,impression,0,0,Online Video
A005181,2018-07-11T21:38:18Z,impression,0,0,Instagram
A005181,2018-07-23T21:08:01Z,impression,0,0,Online Video
A005181,2018-07-18T14:22:28Z,impression,0,0,Online Video
A005181,2018-07-26T01:16:04Z,impression,0,0,Online Display
A005181,2018-07-28T13:04:51Z,impression,0,0,Facebook
A005181,2018-07-08T09:35:55Z,impression,0,0,Online Video
A005182,2018-07-05T11:42:05Z,impression,0,0,Paid Search
A005182,2018-07-17T20:57:42Z,impression,0,0,Online Video
A005182,2018-07-18T15:40:40Z,impression,0,0,Instagram
A005183,2018-07-22T07:56:19Z,impression,0,0,Facebook
A005183,2018-07-08T19:05:04Z,impression,0,0,Facebook
A005183,2018-07-06T16:11:10Z,impression,0,0,Paid Search
A005183,2018-07-19T18:28:19Z,impression,0,0,Facebook
A005183,2018-07-06T22:20:53Z,impression,0,0,Instagram
A005183,2018-07-11T07:21:32Z,impression,0,0,Facebook
A005183,2018-07-29T22:53:01Z,impression,0,0,Facebook
A005184,2018-07-15T10:53:35Z,impression,0,0,Paid Search
A005184,2018-07-03T10:30:10Z,impression,0,0,Online Display
A005184,2018-07-27T11:42:20Z,impression,0,0,Facebook
A005184,2018-07-21T16:56:05Z,impression,0,0,Online Display
A005184,2018-07-23T19:46:45Z,impression,0,0,Online Video
A005185,2018-07-19T21:11:09Z,impression,0,0,Online Video
A005185,2018-07-06T11:35:01Z,impression,0,0,Paid Search
A005185,2018-07-18T20:23:49Z,impression,0,0,Facebook
A005185,2018-07-11T11:32:06Z,impression,0,0,Paid Search
A005185,2018-07-16T12:54:23Z,impression,0,0,Paid Search
A005185,2018-07-01T15:21:10Z,conversion,1,7.5,Paid Search
A005186,2018-07-04T09:57:04Z,impression,0,0,Online Video
A005186,2018-07-19T14:22:45Z,impression,0,0,Facebook
A005186,2018-07-23T10:11:54Z,impression,0,0,Online Video
A005186,2018-07-22T17:41:57Z,impression,0,0,Instagram
A005186,2018-07-14T14:30:30Z,impression,0,0,Paid Search
A005186,2018-07-26T15:02:18Z,impression,0,0,Online Video
A005187,2018-07-04T09:39:18Z,impression,0,0,Facebook
A005187,2018-07-17T14:17:58Z,impression,0,0,Online Video
A005187,2018-07-30T07:44:09Z,impression,0,0,Online Video
A005187,2018-07-14T16:01:16Z,impression,0,0,Facebook
A005187,2018-07-29T22:55:47Z,impression,0,0,Facebook
A005188,2018-07-22T10:52:19Z,impression,0,0,Instagram
A005188,2018-07-18T00:02:33Z,impression,0,0,Online Video
A005188,2018-07-25T17:44:22Z,impression,0,0,Facebook
A005188,2018-07-22T09:25:17Z,impression,0,0,Facebook
A005188,2018-07-15T09:08:56Z,impression,0,0,Online Video
A005188,2018-07-25T16:23:20Z,impression,0,0,Facebook
A005188,2018-07-29T16:38:06Z,impression,0,0,Instagram
A005188,2018-07-08T20:07:22Z,impression,0,0,Paid Search
A005188,2018-07-19T07:52:56Z,impression,0,0,Facebook
A005188,2018-07-03T16:53:56Z,impression,0,0,Online Video
A005188,2018-07-04T11:13:45Z,impression,0,0,Online Display
A005188,2018-07-08T07:37:00Z,impression,0,0,Facebook
A005189,2018-07-27T07:03:36Z,impression,0,0,Facebook
A005189,2018-07-14T16:11:17Z,impression,0,0,Paid Search
A005189,2018-07-09T10:11:17Z,impression,0,0,Facebook
A005189,2018-07-08T10:39:25Z,impression,0,0,Facebook
A005189,2018-07-11T15:57:35Z,impression,0,0,Paid Search
A005189,2018-07-15T10:53:20Z,impression,0,0,Paid Search
A005189,2018-07-19T22:20:59Z,impression,0,0,Online Video
A005189,2018-07-04T15:10:06Z,impression,0,0,Facebook
A005190,2018-07-11T11:55:46Z,impression,0,0,Online Video
A005190,2018-07-27T11:22:40Z,impression,0,0,Facebook
A005190,2018-07-12T12:49:16Z,conversion,1,5.5,Online Video
A005190,2018-07-30T00:29:44Z,impression,0,0,Online Video
A005190,2018-07-15T11:41:16Z,impression,0,0,Paid Search
A005190,2018-07-28T12:44:51Z,impression,0,0,Paid Search
A005191,2018-07-12T09:09:11Z,impression,0,0,Paid Search
A005191,2018-07-03T20:55:35Z,impression,0,0,Online Video
A005191,2018-07-26T13:41:56Z,impression,0,0,Facebook
A005191,2018-07-18T18:13:08Z,impression,0,0,Paid Search
A005191,2018-07-13T17:06:42Z,impression,0,0,Facebook
A005191,2018-07-15T10:11:59Z,impression,0,0,Paid Search
A005191,2018-07-10T11:58:18Z,impression,0,0,Paid Search
A005191,2018-07-11T09:29:34Z,impression,0,0,Online Video
A005191,2018-07-19T14:54:21Z,impression,0,0,Paid Search
A005192,2018-07-18T09:28:32Z,impression,0,0,Facebook
A005192,2018-07-26T15:40:31Z,impression,0,0,Online Display
A005192,2018-07-13T07:00:04Z,impression,0,0,Online Display
A005192,2018-07-15T09:55:19Z,impression,0,0,Instagram
A005192,2018-07-16T20:24:53Z,impression,0,0,Paid Search
A005192,2018-07-14T20:47:08Z,impression,0,0,Online Video
A005192,2018-07-27T10:42:09Z,impression,0,0,Paid Search
A005192,2018-07-13T00:31:57Z,impression,0,0,Instagram
A005192,2018-07-24T11:41:42Z,impression,0,0,Online Display
A005192,2018-07-04T11:31:52Z,impression,0,0,Paid Search
A005192,2018-07-19T10:21:10Z,impression,0,0,Online Video
A005193,2018-07-12T17:29:02Z,impression,0,0,Online Video
A005193,2018-07-21T14:24:19Z,impression,0,0,Paid Search
A005193,2018-07-02T23:06:18Z,impression,0,0,Paid Search
A005193,2018-07-25T11:29:14Z,impression,0,0,Paid Search
A005193,2018-07-17T10:46:00Z,impression,0,0,Facebook
A005193,2018-07-17T10:47:14Z,impression,0,0,Paid Search
A005193,2018-07-09T11:59:45Z,impression,0,0,Paid Search
A005193,2018-07-09T11:28:25Z,impression,0,0,Paid Search
A005193,2018-07-14T15:46:11Z,impression,0,0,Facebook
A005194,2018-07-17T08:00:53Z,impression,0,0,Online Display
A005194,2018-07-18T13:36:44Z,impression,0,0,Facebook
A005194,2018-07-07T09:41:11Z,impression,0,0,Instagram
A005194,2018-07-19T13:59:52Z,impression,0,0,Paid Search
A005194,2018-07-24T11:30:56Z,impression,0,0,Paid Search
A005194,2018-07-24T10:47:35Z,impression,0,0,Facebook
A005195,2018-07-17T16:17:44Z,impression,0,0,Facebook
A005195,2018-07-04T10:31:21Z,impression,0,0,Instagram
A005195,2018-07-10T12:17:49Z,impression,0,0,Paid Search
A005195,2018-07-30T10:09:15Z,impression,0,0,Paid Search
A005195,2018-07-20T18:26:37Z,impression,0,0,Paid Search
A005195,2018-07-04T11:16:20Z,conversion,1,6.5,Instagram
A005196,2018-07-23T11:48:34Z,impression,0,0,Instagram
A005196,2018-07-22T22:49:27Z,impression,0,0,Online Video
A005196,2018-07-30T21:04:12Z,impression,0,0,Facebook
A005196,2018-07-15T06:49:21Z,impression,0,0,Online Display
A005196,2018-07-07T14:51:40Z,impression,0,0,Paid Search
A005196,2018-07-19T08:44:11Z,impression,0,0,Online Display
A005196,2018-07-16T12:55:03Z,impression,0,0,Paid Search
A005196,2018-07-19T10:26:53Z,impression,0,0,Facebook
A005196,2018-07-12T12:30:12Z,impression,0,0,Online Display
A005196,2018-07-10T14:30:45Z,impression,0,0,Paid Search
A005196,2018-07-18T15:35:53Z,impression,0,0,Online Display
A005197,2018-07-11T07:57:26Z,impression,0,0,Online Video
A005197,2018-07-22T09:34:58Z,impression,0,0,Online Video
A005198,2018-07-07T16:16:26Z,impression,0,0,Facebook
A005198,2018-07-10T19:02:51Z,impression,0,0,Facebook
A005198,2018-07-01T15:25:11Z,impression,0,0,Paid Search
A005198,2018-07-27T14:08:45Z,impression,0,0,Facebook
A005198,2018-07-02T10:13:55Z,impression,0,0,Paid Search
A005198,2018-07-01T19:05:35Z,impression,0,0,Online Display
A005198,2018-07-25T12:45:00Z,impression,0,0,Instagram
A005198,2018-07-18T09:06:21Z,impression,0,0,Facebook
A005198,2018-07-30T08:39:13Z,impression,0,0,Facebook
A005199,2018-07-24T12:21:14Z,impression,0,0,Instagram
A005199,2018-07-31T00:30:25Z,impression,0,0,Instagram
A005199,2018-07-12T06:03:04Z,impression,0,0,Online Video
A005199,2018-07-05T10:40:35Z,impression,0,0,Paid Search
A005199,2018-07-26T19:43:51Z,impression,0,0,Online Video
A005200,2018-07-09T08:47:27Z,conversion,1,6.5,Facebook
A005200,2018-07-05T09:48:38Z,impression,0,0,Paid Search
A005200,2018-07-29T20:21:43Z,impression,0,0,Facebook
A005200,2018-07-02T09:22:55Z,impression,0,0,Paid Search
A005200,2018-07-31T06:50:08Z,impression,0,0,Facebook
A005200,2018-07-20T15:27:49Z,impression,0,0,Facebook
A005200,2018-07-24T12:57:06Z,impression,0,0,Paid Search
A005200,2018-07-11T10:59:23Z,impression,0,0,Paid Search
A005200,2018-07-09T13:56:04Z,impression,0,0,Paid Search
A005201,2018-07-03T12:44:02Z,impression,0,0,Paid Search
A005201,2018-07-23T10:08:48Z,impression,0,0,Paid Search
A005201,2018-07-07T23:32:28Z,impression,0,0,Instagram
A005201,2018-07-09T08:32:56Z,impression,0,0,Online Display
A005201,2018-07-23T00:38:04Z,impression,0,0,Facebook
A005201,2018-07-20T15:46:35Z,impression,0,0,Instagram
A005202,2018-07-20T15:59:28Z,impression,0,0,Online Video
A005202,2018-07-16T08:00:03Z,impression,0,0,Instagram
A005202,2018-07-25T13:20:12Z,impression,0,0,Paid Search
A005202,2018-07-26T11:33:02Z,impression,0,0,Paid Search
A005202,2018-07-22T07:42:18Z,impression,0,0,Facebook
A005202,2018-07-11T12:53:46Z,impression,0,0,Online Video
A005202,2018-07-10T17:59:15Z,impression,0,0,Facebook
A005202,2018-07-03T19:30:10Z,impression,0,0,Instagram
A005202,2018-07-17T17:16:31Z,conversion,1,7,Facebook
A005202,2018-07-26T06:44:51Z,impression,0,0,Instagram
A005202,2018-07-25T13:45:39Z,impression,0,0,Paid Search
A005202,2018-07-09T20:39:14Z,conversion,1,7.5,Paid Search
A005203,2018-07-25T20:02:32Z,impression,0,0,Online Display
A005203,2018-07-04T09:48:14Z,impression,0,0,Paid Search
A005203,2018-07-13T19:37:45Z,impression,0,0,Facebook
A005203,2018-07-22T08:32:04Z,impression,0,0,Instagram
A005203,2018-07-18T21:33:14Z,impression,0,0,Online Video
A005203,2018-07-16T12:10:42Z,impression,0,0,Instagram
A005203,2018-07-30T15:17:52Z,impression,0,0,Instagram
A005203,2018-07-07T14:54:11Z,impression,0,0,Paid Search
A005203,2018-07-03T13:30:08Z,impression,0,0,Online Video
A005204,2018-07-21T18:11:49Z,impression,0,0,Online Display
A005204,2018-07-25T17:52:47Z,impression,0,0,Online Display
A005204,2018-07-12T18:54:47Z,impression,0,0,Instagram
A005204,2018-07-19T15:46:52Z,impression,0,0,Online Video
A005204,2018-07-18T19:15:19Z,impression,0,0,Online Video
A005204,2018-07-10T05:34:24Z,impression,0,0,Facebook
A005204,2018-07-18T21:01:47Z,impression,0,0,Online Display
A005204,2018-07-13T18:05:22Z,impression,0,0,Paid Search
A005204,2018-07-09T07:51:11Z,impression,0,0,Online Display
A005205,2018-07-18T13:34:41Z,impression,0,0,Facebook
A005205,2018-07-18T10:00:43Z,impression,0,0,Instagram
A005205,2018-07-24T15:59:45Z,impression,0,0,Facebook
A005205,2018-07-20T18:24:09Z,impression,0,0,Online Display
A005205,2018-07-01T15:41:56Z,impression,0,0,Facebook
A005206,2018-07-13T17:59:09Z,impression,0,0,Online Video
A005206,2018-07-30T18:58:41Z,impression,0,0,Instagram
A005207,2018-07-20T22:37:11Z,impression,0,0,Online Display
A005207,2018-07-28T20:11:25Z,impression,0,0,Online Video
A005207,2018-07-25T11:08:03Z,impression,0,0,Online Display
A005207,2018-07-21T16:22:59Z,impression,0,0,Online Display
A005207,2018-07-30T14:41:00Z,impression,0,0,Facebook
A005207,2018-07-22T12:58:19Z,impression,0,0,Online Display
A005207,2018-07-25T08:48:47Z,impression,0,0,Online Display
A005207,2018-07-05T18:26:20Z,impression,0,0,Online Video
A005207,2018-07-22T08:41:23Z,impression,0,0,Online Video
A005207,2018-07-17T18:23:28Z,impression,0,0,Paid Search
A005207,2018-07-19T09:24:40Z,impression,0,0,Online Video
A005207,2018-07-10T10:53:53Z,impression,0,0,Paid Search
A005207,2018-07-22T15:40:27Z,impression,0,0,Facebook
A005207,2018-07-28T12:16:51Z,impression,0,0,Paid Search
A005208,2018-07-23T19:50:44Z,impression,0,0,Facebook
A005208,2018-07-04T10:11:12Z,impression,0,0,Paid Search
A005208,2018-07-22T15:13:51Z,impression,0,0,Instagram
A005208,2018-07-28T19:44:25Z,impression,0,0,Instagram
A005208,2018-07-17T11:22:17Z,impression,0,0,Facebook
A005208,2018-07-14T12:31:30Z,impression,0,0,Online Display
A005208,2018-07-03T18:15:14Z,conversion,1,4,Online Display
A005208,2018-07-23T21:40:26Z,impression,0,0,Facebook
A005208,2018-07-13T12:53:09Z,impression,0,0,Facebook
A005209,2018-07-09T12:38:18Z,impression,0,0,Paid Search
A005209,2018-07-05T17:03:11Z,impression,0,0,Paid Search
A005209,2018-07-25T13:03:10Z,impression,0,0,Paid Search
A005209,2018-07-05T14:28:04Z,conversion,1,7,Instagram
A005209,2018-07-21T18:10:55Z,impression,0,0,Online Display
A005209,2018-07-12T06:59:02Z,impression,0,0,Paid Search
A005209,2018-07-18T10:50:57Z,impression,0,0,Online Video
A005209,2018-07-04T12:35:47Z,impression,0,0,Online Display
A005210,2018-07-03T21:46:02Z,impression,0,0,Paid Search
A005210,2018-07-17T11:59:01Z,impression,0,0,Instagram
A005210,2018-07-19T20:23:11Z,impression,0,0,Online Video
A005210,2018-07-25T16:27:42Z,impression,0,0,Facebook
A005210,2018-07-08T16:54:57Z,impression,0,0,Paid Search
A005210,2018-07-05T11:09:49Z,impression,0,0,Paid Search
A005211,2018-07-23T21:44:04Z,impression,0,0,Facebook
A005211,2018-07-25T07:41:34Z,impression,0,0,Online Video
A005211,2018-07-09T12:17:38Z,impression,0,0,Instagram
A005211,2018-07-13T10:14:00Z,impression,0,0,Paid Search
A005211,2018-07-12T12:02:31Z,impression,0,0,Online Display
A005211,2018-07-17T14:20:22Z,impression,0,0,Instagram
A005211,2018-07-16T13:08:46Z,impression,0,0,Paid Search
A005211,2018-07-29T19:09:35Z,impression,0,0,Online Video
A005211,2018-07-27T19:44:42Z,impression,0,0,Facebook
A005211,2018-07-26T11:48:39Z,impression,0,0,Facebook
A005211,2018-07-04T15:58:10Z,impression,0,0,Facebook
A005211,2018-07-21T15:44:03Z,impression,0,0,Instagram
A005212,2018-07-09T21:58:41Z,impression,0,0,Online Video
A005212,2018-07-07T21:32:38Z,impression,0,0,Facebook
A005212,2018-07-19T15:11:09Z,impression,0,0,Paid Search
A005212,2018-07-13T13:57:00Z,impression,0,0,Online Display
A005212,2018-07-14T22:35:37Z,impression,0,0,Online Video
A005213,2018-07-14T08:47:47Z,impression,0,0,Online Display
A005213,2018-07-10T20:36:00Z,impression,0,0,Paid Search
A005213,2018-07-25T18:41:17Z,impression,0,0,Online Video
A005213,2018-07-23T17:11:26Z,impression,0,0,Facebook
A005213,2018-07-08T10:10:23Z,impression,0,0,Instagram
A005213,2018-07-20T21:55:36Z,impression,0,0,Paid Search
A005213,2018-07-04T17:02:50Z,impression,0,0,Paid Search
A005213,2018-07-21T13:22:32Z,impression,0,0,Online Video
A005213,2018-07-09T16:25:23Z,impression,0,0,Paid Search
A005213,2018-07-18T10:17:04Z,impression,0,0,Paid Search
A005214,2018-07-12T22:36:15Z,impression,0,0,Facebook
A005214,2018-07-25T17:44:26Z,impression,0,0,Facebook
A005214,2018-07-02T09:35:45Z,impression,0,0,Paid Search
A005214,2018-07-16T13:27:26Z,impression,0,0,Paid Search
A005214,2018-07-18T20:17:07Z,impression,0,0,Online Video
A005214,2018-07-13T05:30:47Z,impression,0,0,Instagram
A005214,2018-07-22T12:57:45Z,impression,0,0,Online Video
A005214,2018-07-19T10:50:32Z,impression,0,0,Paid Search
A005214,2018-07-03T21:03:07Z,impression,0,0,Facebook
A005215,2018-07-12T12:12:06Z,impression,0,0,Facebook
A005215,2018-07-16T08:58:21Z,impression,0,0,Online Display
A005215,2018-07-12T11:04:21Z,impression,0,0,Online Video
A005215,2018-07-21T11:17:21Z,conversion,1,7.5,Facebook
A005215,2018-07-14T16:03:53Z,conversion,1,6,Paid Search
A005215,2018-07-28T09:05:13Z,impression,0,0,Paid Search
A005215,2018-07-27T21:42:45Z,impression,0,0,Instagram
A005215,2018-07-14T15:09:14Z,impression,0,0,Paid Search
A005216,2018-07-03T16:15:15Z,impression,0,0,Facebook
A005216,2018-07-07T17:42:33Z,impression,0,0,Paid Search
A005216,2018-07-12T22:57:33Z,impression,0,0,Facebook
A005216,2018-07-18T10:09:27Z,impression,0,0,Paid Search
A005216,2018-07-20T22:45:27Z,impression,0,0,Online Video
A005216,2018-07-20T07:16:08Z,impression,0,0,Facebook
A005216,2018-07-13T17:59:00Z,impression,0,0,Paid Search
A005216,2018-07-13T23:45:36Z,impression,0,0,Online Video
A005216,2018-07-23T06:24:55Z,impression,0,0,Facebook
A005217,2018-07-26T12:45:51Z,impression,0,0,Paid Search
A005217,2018-07-07T13:10:20Z,impression,0,0,Instagram
A005217,2018-07-07T13:56:11Z,impression,0,0,Online Video
A005217,2018-07-25T10:32:25Z,impression,0,0,Facebook
A005217,2018-07-28T08:09:03Z,impression,0,0,Facebook
A005217,2018-07-04T10:08:44Z,impression,0,0,Facebook
A005217,2018-07-15T10:48:06Z,impression,0,0,Paid Search
A005217,2018-07-09T09:02:06Z,impression,0,0,Paid Search
A005217,2018-07-17T08:02:48Z,conversion,1,4.5,Instagram
A005217,2018-07-02T09:47:04Z,impression,0,0,Paid Search
A005217,2018-07-24T10:38:23Z,impression,0,0,Online Display
A005217,2018-07-20T10:08:45Z,impression,0,0,Facebook
A005217,2018-07-24T15:31:31Z,conversion,1,8.5,Facebook
A005217,2018-07-14T12:20:45Z,impression,0,0,Facebook
A005218,2018-07-26T11:58:27Z,impression,0,0,Paid Search
A005218,2018-07-10T23:25:54Z,impression,0,0,Instagram
A005218,2018-07-31T12:03:23Z,impression,0,0,Facebook
A005218,2018-07-08T13:34:07Z,impression,0,0,Paid Search
A005218,2018-07-02T10:06:33Z,impression,0,0,Paid Search
A005218,2018-07-13T16:56:19Z,impression,0,0,Facebook
A005218,2018-07-16T09:26:52Z,impression,0,0,Facebook
A005219,2018-07-13T08:05:07Z,impression,0,0,Facebook
A005219,2018-07-10T17:50:59Z,impression,0,0,Facebook
A005219,2018-07-09T23:09:09Z,impression,0,0,Facebook
A005219,2018-07-30T20:54:48Z,impression,0,0,Facebook
A005219,2018-07-04T16:11:34Z,impression,0,0,Online Display
A005219,2018-07-28T11:47:21Z,impression,0,0,Instagram
A005219,2018-07-05T15:45:09Z,impression,0,0,Facebook
A005220,2018-07-01T18:52:45Z,impression,0,0,Online Display
A005220,2018-07-11T09:49:26Z,impression,0,0,Online Video
A005220,2018-07-11T10:49:03Z,conversion,1,5,Paid Search
A005220,2018-07-10T12:49:15Z,impression,0,0,Paid Search
A005220,2018-07-10T13:29:23Z,impression,0,0,Online Video
A005220,2018-07-18T19:58:43Z,impression,0,0,Instagram
A005220,2018-07-21T19:48:01Z,impression,0,0,Facebook
A005220,2018-07-21T20:10:19Z,impression,0,0,Instagram
A005220,2018-07-15T11:08:24Z,impression,0,0,Paid Search
A005220,2018-07-16T20:02:53Z,impression,0,0,Paid Search
A005220,2018-07-13T17:38:53Z,impression,0,0,Facebook
A005220,2018-07-27T10:00:45Z,impression,0,0,Paid Search
A005220,2018-07-09T08:37:32Z,impression,0,0,Paid Search
A005220,2018-07-12T01:24:06Z,impression,0,0,Online Video
A005221,2018-07-04T10:51:04Z,impression,0,0,Paid Search
A005221,2018-07-13T22:52:45Z,conversion,1,4,Paid Search
A005221,2018-07-02T10:22:10Z,impression,0,0,Online Display
A005221,2018-07-25T11:31:25Z,impression,0,0,Facebook
A005221,2018-07-07T06:45:10Z,impression,0,0,Facebook
A005221,2018-07-17T10:40:10Z,conversion,1,6.5,Paid Search
A005221,2018-07-02T20:09:51Z,impression,0,0,Paid Search
A005222,2018-07-05T19:00:04Z,impression,0,0,Facebook
A005222,2018-07-12T16:15:21Z,impression,0,0,Paid Search
A005222,2018-07-11T14:56:44Z,impression,0,0,Paid Search
A005222,2018-07-29T08:30:30Z,impression,0,0,Paid Search
A005222,2018-07-17T09:48:40Z,impression,0,0,Facebook
A005223,2018-07-23T12:08:56Z,impression,0,0,Online Display
A005223,2018-07-29T15:56:28Z,impression,0,0,Facebook
A005223,2018-07-27T10:29:13Z,impression,0,0,Facebook
A005223,2018-07-14T15:11:54Z,impression,0,0,Paid Search
A005223,2018-07-01T18:15:28Z,impression,0,0,Facebook
A005223,2018-07-17T09:06:55Z,impression,0,0,Online Video
A005223,2018-07-06T17:17:52Z,impression,0,0,Facebook
A005223,2018-07-23T09:02:23Z,impression,0,0,Facebook
A005224,2018-07-22T12:52:55Z,impression,0,0,Online Display
A005224,2018-07-04T10:02:14Z,conversion,1,7.5,Paid Search
A005224,2018-07-11T13:36:53Z,impression,0,0,Online Display
A005224,2018-07-27T13:34:38Z,impression,0,0,Online Display
A005224,2018-07-01T15:42:54Z,impression,0,0,Facebook
A005224,2018-07-06T19:54:48Z,impression,0,0,Online Video
A005225,2018-07-03T18:33:48Z,impression,0,0,Online Video
A005225,2018-07-29T13:00:57Z,impression,0,0,Online Display
A005225,2018-07-04T14:41:15Z,impression,0,0,Instagram
A005225,2018-07-27T14:54:58Z,impression,0,0,Instagram
A005225,2018-07-18T11:46:02Z,impression,0,0,Facebook
A005226,2018-07-05T21:14:03Z,impression,0,0,Paid Search
A005226,2018-07-02T09:28:15Z,impression,0,0,Paid Search
A005226,2018-07-13T13:08:46Z,impression,0,0,Facebook
A005226,2018-07-23T17:30:35Z,impression,0,0,Online Display
A005226,2018-07-09T07:35:09Z,impression,0,0,Facebook
A005226,2018-07-19T16:29:37Z,impression,0,0,Online Video
A005226,2018-07-25T19:38:07Z,impression,0,0,Online Video
A005227,2018-07-22T09:13:52Z,impression,0,0,Instagram
A005227,2018-07-20T18:23:46Z,impression,0,0,Paid Search
A005227,2018-07-12T14:49:33Z,impression,0,0,Paid Search
A005227,2018-07-17T10:42:33Z,impression,0,0,Paid Search
A005227,2018-07-21T15:54:08Z,impression,0,0,Instagram
A005227,2018-07-04T10:39:43Z,impression,0,0,Paid Search
A005227,2018-07-25T12:37:20Z,impression,0,0,Paid Search
A005227,2018-07-09T11:45:31Z,impression,0,0,Facebook
A005228,2018-07-21T12:07:39Z,impression,0,0,Facebook
A005228,2018-07-21T16:31:01Z,impression,0,0,Facebook
A005228,2018-07-30T21:14:39Z,impression,0,0,Facebook
A005228,2018-07-18T07:57:52Z,impression,0,0,Online Video
A005228,2018-07-18T12:30:09Z,impression,0,0,Online Display
A005228,2018-07-26T12:19:49Z,impression,0,0,Paid Search
A005228,2018-07-13T17:52:01Z,impression,0,0,Online Video
A005229,2018-07-23T12:46:29Z,impression,0,0,Online Display
A005229,2018-07-18T17:46:29Z,impression,0,0,Paid Search
A005229,2018-07-20T13:29:22Z,impression,0,0,Instagram
A005229,2018-07-15T14:59:58Z,impression,0,0,Facebook
A005229,2018-07-08T23:29:21Z,impression,0,0,Paid Search
A005229,2018-07-29T18:50:02Z,impression,0,0,Facebook
A005229,2018-07-21T15:42:20Z,impression,0,0,Paid Search
A005229,2018-07-17T15:59:57Z,impression,0,0,Online Video
A005229,2018-07-13T18:27:23Z,impression,0,0,Instagram
A005229,2018-07-06T20:59:54Z,impression,0,0,Online Video
A005230,2018-07-12T22:09:10Z,impression,0,0,Instagram
A005230,2018-07-23T00:38:49Z,impression,0,0,Paid Search
A005230,2018-07-31T10:31:24Z,impression,0,0,Instagram
A005230,2018-07-10T17:57:55Z,impression,0,0,Paid Search
A005230,2018-07-28T18:02:52Z,impression,0,0,Facebook
A005231,2018-07-13T21:11:54Z,impression,0,0,Facebook
A005231,2018-07-23T16:57:15Z,impression,0,0,Facebook
A005231,2018-07-15T10:42:43Z,impression,0,0,Facebook
A005231,2018-07-16T10:35:39Z,impression,0,0,Online Video
A005231,2018-07-12T22:06:43Z,conversion,1,5,Facebook
A005231,2018-07-20T13:04:33Z,impression,0,0,Online Video
A005231,2018-07-12T12:34:18Z,impression,0,0,Paid Search
A005232,2018-07-29T23:11:02Z,impression,0,0,Instagram
A005232,2018-07-01T18:17:14Z,conversion,1,6,Online Display
A005232,2018-07-20T23:06:24Z,impression,0,0,Online Video
A005232,2018-07-15T16:08:26Z,impression,0,0,Online Display
A005232,2018-07-10T12:22:16Z,impression,0,0,Facebook
A005232,2018-07-06T22:55:59Z,impression,0,0,Instagram
A005233,2018-07-21T21:56:11Z,impression,0,0,Online Display
A005233,2018-07-31T10:44:08Z,impression,0,0,Instagram
A005233,2018-07-27T11:16:37Z,impression,0,0,Facebook
A005233,2018-07-03T14:55:43Z,impression,0,0,Paid Search
A005233,2018-07-25T06:34:24Z,impression,0,0,Online Display
A005233,2018-07-30T21:42:00Z,impression,0,0,Facebook
A005233,2018-07-25T16:01:12Z,impression,0,0,Facebook
A005234,2018-07-15T11:34:13Z,impression,0,0,Paid Search
A005234,2018-07-25T20:02:40Z,impression,0,0,Online Display
A005234,2018-07-05T11:05:53Z,impression,0,0,Paid Search
A005234,2018-07-16T10:57:34Z,impression,0,0,Facebook
A005234,2018-07-18T09:05:54Z,impression,0,0,Online Video
A005234,2018-07-15T10:32:03Z,impression,0,0,Paid Search
A005235,2018-07-20T18:19:24Z,impression,0,0,Paid Search
A005235,2018-07-23T11:58:30Z,impression,0,0,Instagram
A005235,2018-07-18T09:48:19Z,impression,0,0,Paid Search
A005235,2018-07-11T21:47:58Z,impression,0,0,Facebook
A005235,2018-07-09T13:17:33Z,impression,0,0,Paid Search
A005235,2018-07-15T08:32:43Z,impression,0,0,Paid Search
A005235,2018-07-10T08:51:21Z,impression,0,0,Instagram
A005235,2018-07-09T08:38:30Z,impression,0,0,Facebook
A005235,2018-07-12T12:56:09Z,impression,0,0,Facebook
A005235,2018-07-21T15:17:42Z,impression,0,0,Facebook
A005236,2018-07-28T10:35:37Z,impression,0,0,Facebook
A005236,2018-07-25T12:16:44Z,impression,0,0,Facebook
A005237,2018-07-04T16:10:38Z,impression,0,0,Facebook
A005237,2018-07-30T10:47:19Z,impression,0,0,Paid Search
A005237,2018-07-14T17:59:26Z,impression,0,0,Facebook
A005237,2018-07-26T15:34:54Z,impression,0,0,Instagram
A005237,2018-07-12T19:35:01Z,impression,0,0,Online Display
A005237,2018-07-31T10:01:53Z,impression,0,0,Instagram
A005238,2018-07-11T19:07:09Z,impression,0,0,Facebook
A005238,2018-07-01T15:48:26Z,impression,0,0,Online Video
A005238,2018-07-04T08:55:38Z,impression,0,0,Facebook
A005238,2018-07-14T20:47:25Z,impression,0,0,Online Video
A005238,2018-07-08T16:23:07Z,impression,0,0,Facebook
A005238,2018-07-30T10:21:56Z,impression,0,0,Paid Search
A005238,2018-07-27T12:36:15Z,impression,0,0,Paid Search
A005238,2018-07-03T07:05:44Z,impression,0,0,Facebook
A005238,2018-07-13T21:30:10Z,impression,0,0,Paid Search
A005239,2018-07-28T13:10:09Z,impression,0,0,Online Display
A005239,2018-07-25T17:09:07Z,impression,0,0,Facebook
A005239,2018-07-26T21:44:07Z,impression,0,0,Instagram
A005239,2018-07-15T14:26:41Z,impression,0,0,Online Display
A005239,2018-07-11T16:22:59Z,impression,0,0,Instagram
